(source, target),num_edges,timestamp
(3066, 1279),9932,1447754707.605037
(1775, 3066),9931,1447754707.937944
(4241, 3710),9930,1447754708.243195
(3949, 3196),9929,1447754708.553653
(3949, 3710),9928,1447754708.874403
(5488, 3196),9927,1447754709.180472
(5346, 4174),9926,1447754709.503743
(4110, 2512),9925,1447754709.891243
(5469, 2146),9924,1447754710.206381
(5469, 3826),9923,1447754710.529097
(5916, 4437),9922,1447754710.864193
(1142, 982),9921,1447754711.174396
(5982, 946),9920,1447754711.488788
(6288, 882),9919,1447754711.830390
(6160, 5161),9918,1447754712.143720
(5935, 4621),9917,1447754712.457823
(6214, 1508),9916,1447754712.819078
(1507, 516),9915,1447754713.161245
(6227, 1519),9914,1447754713.487013
(6681, 1516),9913,1447754713.807594
(6284, 471),9912,1447754714.149246
(2773, 221),9911,1447754714.476019
(6418, 1340),9910,1447754714.791477
(6416, 274),9909,1447754715.107204
(6522, 4814),9908,1447754715.437441
(7191, 785),9907,1447754715.769173
(6634, 2821),9906,1447754716.153064
(2818, 1195),9905,1447754716.462424
(6635, 6172),9904,1447754716.800390
(1196, 1188),9903,1447754717.099560
(6861, 1166),9902,1447754717.429408
(5451, 319),9901,1447754717.769460
(6879, 2862),9900,1447754718.098009
(6879, 429),9899,1447754718.409843
(6879, 6468),9898,1447754718.718350
(6890, 2931),9897,1447754719.111665
(1006, 690),9896,1447754719.430024
(6022, 5543),9895,1447754719.738222
(5543, 1253),9894,1447754720.090060
(2163, 5543),9893,1447754720.398540
(1457, 5305),9892,1447754720.714360
(5739, 1457),9891,1447754721.029184
(2091, 1723),9890,1447754721.333318
(1457, 2091),9889,1447754721.655431
(5305, 1256),9888,1447754721.951093
(2677, 1723),9887,1447754722.322619
(2345, 4840),9886,1447754722.638494
(3861, 2345),9885,1447754722.963061
(2226, 2345),9884,1447754723.283048
(5737, 3648),9883,1447754723.614717
(3648, 3480),9882,1447754723.929800
(1586, 3480),9881,1447754724.241546
(1126, 538),9880,1447754724.574995
(5081, 538),9879,1447754724.875544
(803, 6161),9878,1447754725.255085
(6161, 1380),9877,1447754725.586427
(3910, 801),9876,1447754725.906028
(3910, 1380),9875,1447754726.207474
(3516, 2551),9874,1447754726.526660
(6174, 619),9873,1447754726.842601
(2434, 379),9872,1447754727.168897
(5620, 3842),9871,1447754727.480687
(2289, 3842),9870,1447754727.807755
(3842, 2291),9869,1447754728.141654
(6452, 6222),9868,1447754728.517410
(3929, 621),9867,1447754728.823305
(6452, 2241),9866,1447754729.133851
(5938, 4747),9865,1447754729.467968
(3370, 3666),9864,1447754729.787732
(6472, 4747),9863,1447754730.094889
(4747, 3666),9862,1447754730.388335
(3899, 3439),9861,1447754730.707729
(3899, 3441),9860,1447754731.055502
(2477, 2422),9859,1447754731.421465
(2422, 2421),9858,1447754731.728438
(4375, 5741),9857,1447754732.071977
(5741, 2259),9856,1447754732.404994
(1305, 5741),9855,1447754732.719708
(2836, 1305),9854,1447754733.043200
(2259, 1590),9853,1447754733.354745
(5426, 4013),9852,1447754733.667028
(5426, 1043),9851,1447754734.003477
(5995, 5519),9850,1447754734.321638
(5414, 6978),9849,1447754734.693531
(6515, 5414),9848,1447754735.025222
(5414, 5519),9847,1447754735.352051
(6162, 3685),9846,1447754735.678298
(5168, 5167),9845,1447754735.997454
(4214, 3685),9844,1447754736.318340
(3685, 1721),9843,1447754736.631978
(6319, 4894),9842,1447754736.942431
(4894, 1922),9841,1447754737.261303
(6319, 1098),9840,1447754737.641924
(1922, 1098),9839,1447754737.946198
(2611, 106),9838,1447754738.286745
(172, 106),9837,1447754738.651037
(317, 7081),9836,1447754738.975163
(7081, 5091),9835,1447754739.282490
(6546, 5626),9834,1447754739.595343
(5449, 5091),9833,1447754739.913347
(3472, 3468),9832,1447754740.256428
(3468, 1564),9831,1447754740.576186
(4558, 1984),9830,1447754740.939542
(1476, 481),9829,1447754741.254268
(5918, 5800),9828,1447754741.576919
(2524, 2521),9827,1447754741.894507
(6159, 4979),9826,1447754742.201169
(6158, 6084),9825,1447754742.517045
(6826, 4771),9824,1447754742.832396
(5231, 4178),9823,1447754743.152776
(6163, 5940),9822,1447754743.463719
(5940, 696),9821,1447754743.843043
(6515, 5781),9820,1447754744.163049
(6978, 6515),9819,1447754744.488075
(6081, 5781),9818,1447754744.814290
(5593, 6978),9817,1447754745.136775
(5593, 5781),9816,1447754745.464433
(5593, 5519),9815,1447754745.775091
(6445, 3511),9814,1447754746.121644
(7006, 5506),9813,1447754746.428762
(3809, 5473),9812,1447754746.745328
(5473, 3543),9811,1447754747.129252
(3809, 3543),9810,1447754747.450326
(6263, 6269),9809,1447754747.769834
(5670, 6263),9808,1447754748.099158
(5670, 4158),9807,1447754748.428650
(4158, 244),9806,1447754748.732219
(1100, 1005),9805,1447754749.065095
(7028, 6294),9804,1447754749.367606
(6294, 1005),9803,1447754749.689153
(4526, 5462),9802,1447754750.015656
(6884, 4432),9801,1447754750.378553
(6884, 1175),9800,1447754750.686935
(6884, 4526),9799,1447754751.002026
(2015, 2044),9798,1447754751.312133
(1086, 0),9797,1447754751.620844
(6279, 1511),9796,1447754751.919817
(6279, 6219),9795,1447754752.228769
(4407, 824),9794,1447754752.537796
(6579, 5531),9793,1447754752.869600
(6579, 4815),9792,1447754753.190412
(3840, 3333),9791,1447754753.559754
(2290, 4385),9790,1447754753.896822
(4385, 2173),9789,1447754754.216586
(2173, 1314),9788,1447754754.562038
(4932, 1308),9787,1447754754.897206
(4932, 2608),9786,1447754755.215568
(7002, 239),9785,1447754755.540486
(2066, 7002),9784,1447754755.877922
(2066, 2827),9783,1447754756.191478
(2827, 6342),9782,1447754756.510290
(6504, 6342),9781,1447754756.885998
(3623, 2757),9780,1447754757.224624
(3815, 3623),9779,1447754757.528267
(3623, 3096),9778,1447754757.822672
(5859, 492),9777,1447754758.150229
(5801, 492),9776,1447754758.446250
(2525, 1485),9775,1447754758.790258
(5801, 1485),9774,1447754759.113912
(5801, 487),9773,1447754759.433033
(487, 2525),9772,1447754759.754113
(987, 492),9771,1447754760.119440
(5301, 3941),9770,1447754760.433860
(631, 3941),9769,1447754760.762007
(6539, 5301),9768,1447754761.073480
(6592, 3938),9767,1447754761.385948
(6021, 3939),9766,1447754761.707539
(566, 3939),9765,1447754762.048963
(3939, 3938),9764,1447754762.366426
(5445, 2480),9763,1447754762.694585
(2418, 5445),9762,1447754763.023402
(2480, 1825),9761,1447754763.369534
(1353, 132),9760,1447754763.691380
(942, 132),9759,1447754764.016358
(1680, 441),9758,1447754764.338239
(1680, 1425),9757,1447754764.658827
(2355, 238),9756,1447754764.982769
(2355, 857),9755,1447754765.311986
(2754, 3507),9754,1447754765.634077
(3810, 3506),9753,1447754765.970983
(3277, 5067),9752,1447754766.296359
(2750, 3277),9751,1447754766.603244
(1742, 3505),9750,1447754766.982971
(3505, 2750),9749,1447754767.310480
(3505, 3504),9748,1447754767.642282
(4478, 2192),9747,1447754767.988751
(4477, 3879),9746,1447754768.309965
(823, 462),9745,1447754768.642492
(4683, 506),9744,1447754768.970680
(4683, 1912),9743,1447754769.283979
(4835, 3792),9742,1447754769.598766
(5464, 5098),9741,1447754769.912492
(1177, 327),9740,1447754770.264879
(1178, 327),9739,1447754770.573250
(5545, 1255),9738,1447754770.864362
(5064, 1293),9737,1447754771.170822
(1288, 1255),9736,1447754771.456697
(5783, 3754),9735,1447754771.766442
(5783, 5514),9734,1447754772.080433
(5820, 56),9733,1447754772.409274
(5820, 3056),9732,1447754772.715516
(5923, 1769),9731,1447754773.041970
(497, 5913),9730,1447754773.411268
(5996, 3421),9729,1447754773.730221
(5996, 5689),9728,1447754774.035696
(6177, 1191),9727,1447754774.351680
(7237, 1836),9726,1447754774.652658
(6450, 2142),9725,1447754774.981068
(2141, 98),9724,1447754775.304013
(7012, 5998),9723,1447754775.623183
(5998, 3451),9722,1447754775.936108
(6940, 3451),9721,1447754776.272599
(7046, 1509),9720,1447754776.638458
(6963, 6790),9719,1447754776.953158
(2123, 212),9718,1447754777.273625
(7094, 7317),9717,1447754777.594334
(7317, 5106),9716,1447754777.922959
(812, 3983),9715,1447754778.243625
(6762, 1385),9714,1447754778.547573
(912, 1385),9713,1447754778.861119
(3983, 559),9712,1447754779.164924
(4673, 4672),9711,1447754779.455294
(4672, 1352),9710,1447754779.757963
(4597, 4673),9709,1447754780.131475
(4597, 1061),9708,1447754780.428101
(5992, 4792),9707,1447754780.728280
(6205, 4792),9706,1447754781.040455
(6205, 4564),9705,1447754781.368836
(5506, 974),9704,1447754781.677539
(6888, 974),9703,1447754781.994651
(5505, 6888),9702,1447754782.316525
(5506, 1474),9701,1447754782.613061
(6710, 4171),9700,1447754782.935735
(6710, 5849),9699,1447754783.317290
(6710, 4928),9698,1447754783.645577
(4887, 4171),9697,1447754783.974765
(5780, 3012),9696,1447754784.304877
(3013, 3012),9695,1447754784.616489
(5780, 3986),9694,1447754784.941367
(3013, 3986),9693,1447754785.265182
(5329, 4314),9692,1447754785.589056
(5329, 5328),9691,1447754785.898934
(5328, 1307),9690,1447754786.200467
(1307, 1225),9689,1447754786.546745
(5222, 3206),9688,1447754786.857031
(5222, 4294),9687,1447754787.163040
(4138, 7155),9686,1447754787.466359
(4035, 4085),9685,1447754787.792418
(4035, 3206),9684,1447754788.123835
(3795, 1431),9683,1447754788.467909
(3025, 748),9682,1447754788.812063
(3795, 748),9681,1447754789.143567
(3795, 1265),9680,1447754789.483559
(2984, 5792),9679,1447754789.825337
(6850, 964),9678,1447754790.143997
(5792, 4653),9677,1447754790.462128
(4653, 964),9676,1447754790.770716
(3956, 2593),9675,1447754791.079920
(7149, 1103),9674,1447754791.408162
(4330, 3410),9673,1447754791.716482
(4330, 472),9672,1447754792.048621
(5746, 1403),9671,1447754792.362462
(6750, 6298),9670,1447754792.687226
(6298, 4336),9669,1447754793.075218
(6933, 5967),9668,1447754793.399262
(6933, 5968),9667,1447754793.716074
(2815, 751),9666,1447754794.021001
(5490, 751),9665,1447754794.321670
(2815, 2031),9664,1447754794.652261
(965, 550),9663,1447754794.970195
(1027, 550),9662,1447754795.306198
(2815, 1027),9661,1447754795.623765
(6475, 1235),9660,1447754795.936569
(5551, 6475),9659,1447754796.268614
(6475, 1620),9658,1447754796.626112
(6437, 4137),9657,1447754796.946596
(4137, 1118),9656,1447754797.270700
(1118, 6437),9655,1447754797.606448
(5221, 4137),9654,1447754797.888854
(5393, 4213),9653,1447754798.228371
(4137, 5393),9652,1447754798.531923
(1050, 1019),9651,1447754798.858098
(3987, 1019),9650,1447754799.182241
(4907, 548),9649,1447754799.503617
(2982, 7199),9648,1447754799.877242
(5946, 7199),9647,1447754800.194779
(2413, 136),9646,1447754800.517657
(3792, 338),9645,1447754800.833976
(3022, 3792),9644,1447754801.164846
(5740, 1906),9643,1447754801.488819
(5740, 1905),9642,1447754801.819155
(5909, 5381),9641,1447754802.173838
(1477, 482),9640,1447754802.512298
(6175, 6173),9639,1447754802.820305
(1831, 1830),9638,1447754803.180628
(6275, 1672),9637,1447754803.506470
(4975, 2067),9636,1447754803.816089
(6286, 4586),9635,1447754804.147077
(5256, 4333),9634,1447754804.441850
(6855, 6629),9633,1447754804.772210
(6108, 5090),9632,1447754805.064718
(6932, 3166),9631,1447754805.396899
(6607, 4987),9630,1447754805.709551
(7087, 5463),9629,1447754806.026884
(5097, 326),9628,1447754806.405000
(7160, 4512),9627,1447754806.740762
(5404, 3714),9626,1447754807.089984
(5404, 3656),9625,1447754807.395375
(4512, 3656),9624,1447754807.715354
(7295, 5623),9623,1447754808.021784
(7295, 6630),9622,1447754808.330461
(2376, 1335),9621,1447754808.642618
(2376, 1969),9620,1447754808.952177
(2672, 1969),9619,1447754809.241133
(4259, 6433),9618,1447754809.578418
(6433, 5829),9617,1447754809.946000
(4487, 2356),9616,1447754810.263396
(4487, 3866),9615,1447754810.574902
(3866, 646),9614,1447754810.920660
(5112, 2829),9613,1447754811.236229
(1791, 3513),9612,1447754811.586493
(3513, 2829),9611,1447754811.918806
(5684, 1134),9610,1447754812.242238
(5685, 3734),9609,1447754812.551010
(5684, 3734),9608,1447754812.871971
(6429, 1677),9607,1447754813.240393
(1677, 1725),9606,1447754813.558145
(6429, 634),9605,1447754813.877008
(6997, 6996),9604,1447754814.181270
(6602, 6996),9603,1447754814.520964
(6599, 6028),9602,1447754814.814869
(6915, 6599),9601,1447754815.149640
(2377, 2271),9600,1447754815.473202
(4055, 2272),9599,1447754815.807559
(2082, 3304),9598,1447754816.138195
(2377, 2272),9597,1447754816.496538
(7128, 2271),9596,1447754816.800496
(2924, 4703),9595,1447754817.128784
(4703, 2456),9594,1447754817.450141
(2924, 931),9593,1447754817.749593
(2456, 931),9592,1447754818.076169
(6768, 4841),9591,1447754818.405653
(4649, 4841),9590,1447754818.702887
(4841, 2311),9589,1447754819.018765
(4841, 4124),9588,1447754819.335262
(2672, 2374),9587,1447754819.736244
(4235, 2940),9586,1447754820.058645
(4235, 1573),9585,1447754820.380360
(1573, 1139),9584,1447754820.691070
(4526, 4432),9583,1447754821.001280
(4526, 1175),9582,1447754821.304948
(6004, 782),9581,1447754821.611032
(2205, 6005),9580,1447754821.919972
(6577, 782),9579,1447754822.237001
(6132, 329),9578,1447754822.557626
(5692, 5174),9577,1447754822.864641
(5003, 4544),9576,1447754823.224847
(4492, 1790),9575,1447754823.539018
(2828, 4492),9574,1447754823.843635
(5003, 2713),9573,1447754824.149841
(4492, 684),9572,1447754824.457631
(7216, 7054),9571,1447754824.756734
(7216, 4931),9570,1447754825.088614
(7216, 6072),9569,1447754825.387216
(735, 6072),9568,1447754825.685822
(4083, 1212),9567,1447754826.014120
(7053, 1212),9566,1447754826.405001
(4083, 128),9565,1447754826.737949
(7053, 2098),9564,1447754827.060707
(7053, 2100),9563,1447754827.400509
(2100, 128),9562,1447754827.731926
(128, 1212),9561,1447754828.066838
(5045, 6438),9560,1447754828.376417
(3073, 5045),9559,1447754828.693651
(5398, 5045),9558,1447754829.008799
(5045, 4037),9557,1447754829.327617
(5213, 5220),9556,1447754829.689035
(5213, 4136),9555,1447754830.013392
(4212, 3702),9554,1447754830.342323
(4207, 3702),9553,1447754830.644899
(1656, 7024),9552,1447754830.949499
(7023, 6400),9551,1447754831.267091
(1656, 438),9550,1447754831.589485
(1656, 6400),9549,1447754831.905575
(194, 6400),9548,1447754832.231008
(6400, 438),9547,1447754832.571024
(165, 2163),9546,1447754832.949300
(6707, 841),9545,1447754833.280638
(101, 6707),9544,1447754833.613840
(165, 101),9543,1447754833.944234
(2665, 813),9542,1447754834.261234
(3120, 269),9541,1447754834.560950
(2484, 2665),9540,1447754834.881791
(2666, 813),9539,1447754835.173350
(5018, 4954),9538,1447754835.496761
(5018, 1157),9537,1447754835.809177
(5484, 4224),9536,1447754836.200460
(640, 4224),9535,1447754836.524406
(5484, 3193),9534,1447754836.848445
(1128, 3193),9533,1447754837.174589
(6926, 5983),9532,1447754837.490505
(6926, 2491),9531,1447754837.809956
(6926, 821),9530,1447754838.117870
(6926, 4518),9529,1447754838.425659
(2190, 460),9528,1447754838.731402
(5983, 2491),9527,1447754839.056748
(460, 2491),9526,1447754839.383684
(3165, 827),9525,1447754839.760991
(6049, 827),9524,1447754840.073667
(433, 5551),9523,1447754840.382433
(3261, 4532),9522,1447754840.690314
(6768, 4649),9521,1447754840.987387
(4649, 5957),9520,1447754841.306078
(4649, 4532),9519,1447754841.624786
(5957, 4532),9518,1447754841.960733
(127, 4532),9517,1447754842.269978
(5402, 3204),9516,1447754842.567541
(1578, 4676),9515,1447754842.918996
(5402, 1578),9514,1447754843.231609
(4219, 3204),9513,1447754843.539550
(6619, 6618),9512,1447754843.862243
(708, 4413),9511,1447754844.162626
(6619, 3076),9510,1447754844.467113
(4753, 2380),9509,1447754844.789233
(4753, 5307),9508,1447754845.096625
(4753, 3547),9507,1447754845.423959
(4865, 3123),9506,1447754845.750557
(3404, 1013),9505,1447754846.133019
(1067, 5409),9504,1447754846.453074
(5409, 1463),9503,1447754846.763213
(5409, 3404),9502,1447754847.083166
(1013, 4865),9501,1447754847.401209
(3123, 1067),9500,1447754847.715598
(1067, 1013),9499,1447754848.024184
(5261, 3760),9498,1447754848.351697
(5261, 5264),9497,1447754848.664582
(3760, 1407),9496,1447754848.982389
(5261, 4917),9495,1447754849.371255
(7095, 760),9494,1447754849.702624
(7095, 6289),9493,1447754850.015767
(7095, 6290),9492,1447754850.318390
(7093, 760),9491,1447754850.627298
(6333, 6290),9490,1447754850.958160
(6289, 5117),9489,1447754851.273563
(6289, 1899),9488,1447754851.574387
(1416, 6257),9487,1447754851.887423
(6257, 4902),9486,1447754852.228783
(6378, 6257),9485,1447754852.519998
(6378, 1727),9484,1447754852.879180
(4902, 6378),9483,1447754853.197130
(4903, 6379),9482,1447754853.525169
(4903, 4902),9481,1447754853.836587
(4712, 6360),9480,1447754854.161015
(6360, 6358),9479,1447754854.476455
(6358, 4712),9478,1447754854.798276
(6358, 4757),9477,1447754855.103483
(6358, 6357),9476,1447754855.412742
(6360, 6359),9475,1447754855.718713
(6359, 4712),9474,1447754856.109364
(6357, 6359),9473,1447754856.432101
(4308, 2111),9472,1447754856.757377
(3099, 2112),9471,1447754857.074692
(4382, 2112),9470,1447754857.387941
(2111, 3695),9469,1447754857.708001
(6592, 2252),9468,1447754858.018797
(2252, 564),9467,1447754858.364209
(566, 2676),9466,1447754858.689159
(6021, 566),9465,1447754859.010619
(6021, 2252),9464,1447754859.379893
(3160, 2179),9463,1447754859.691383
(2179, 2178),9462,1447754860.010508
(1389, 2374),9461,1447754860.323789
(2672, 1335),9460,1447754860.644657
(2672, 267),9459,1447754860.949970
(1969, 1335),9458,1447754861.274643
(2374, 267),9457,1447754861.579426
(5057, 2083),9456,1447754861.895499
(2662, 2378),9455,1447754862.226656
(2083, 2084),9454,1447754862.595738
(2662, 2083),9453,1447754862.926318
(4363, 360),9452,1447754863.265742
(4363, 1646),9451,1447754863.586118
(6139, 1646),9450,1447754863.912178
(4364, 1646),9449,1447754864.252823
(5598, 1646),9448,1447754864.586681
(4738, 377),9447,1447754864.901823
(6204, 145),9446,1447754865.222913
(5565, 306),9445,1447754865.556049
(4869, 306),9444,1447754865.857586
(1545, 1037),9443,1447754866.220165
(1545, 4869),9442,1447754866.548885
(6787, 2747),9441,1447754866.885548
(2747, 120),9440,1447754867.208658
(3487, 2747),9439,1447754867.530509
(919, 918),9438,1447754867.853144
